"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CYP27A1",526.865232794384,1.3200243227769,0.200560889600472,6.58166368032398,4.65212975875837e-11,3.6685037092704e-09
"CAVIN1",9803.21735707731,0.650158610646065,0.0988647795622042,6.57624093762324,4.8249049808862e-11,3.78600548968159e-09
"HMGCS1",2803.67871435854,-0.738327014132685,0.112349393268983,-6.57170450725097,4.97425051368508e-11,3.87483031527512e-09
"NXPH4",219.822214231984,-1.14037363558535,0.173537701902162,-6.57133074303516,4.98675506705631e-11,3.87483031527512e-09
"ARRDC4",172.970992412505,1.67287296920528,0.255620633907307,6.54435811238891,5.97514622544832e-11,4.62029632161001e-09
"PERP",5064.92787879655,0.65333272044195,0.100260767711229,6.51633470754658,7.20461180846278e-11,5.54407060371998e-09
"PAQR5",489.967456893784,-0.904284028876634,0.138876778816232,-6.51141275441895,7.44472643676001e-11,5.7013003563053e-09
"MAP3K14",1340.63868867787,0.873719975695207,0.134913832401581,6.47613339671884,9.41028607874486e-11,7.17207880135536e-09
"C1S",190.785585253417,2.12399096114287,0.328979193711783,6.45630788129319,1.07288230436288e-10,8.13806772676011e-09
"HR",593.423704198522,0.996672077987897,0.154457203882567,6.45273935390972,1.0984619412229e-10,8.29260675911831e-09
"CR2",28.2441195018743,-2.47802543225914,0.384960436212416,-6.43709118952629,1.21784774685064e-10,9.15051733942638e-09
"ARHGEF17",1239.99742479996,1.85780889407482,0.289138306475709,6.42532951347594,1.31584165992643e-10,9.84039521172213e-09
"TINCR",146.203872945403,1.74450294751532,0.272058135808762,6.41224325943916,1.43393784730162e-10,1.06734560605923e-08
"ENO2",4962.74077753016,-0.524798279971814,0.0818966622355973,-6.40805456102831,1.47388168472507e-10,1.09197494679003e-08
"SHH",397.536933218191,-1.03970991545033,0.162464804626546,-6.39960093412405,1.55783571291762e-10,1.148831716253e-08
"METTL4",658.62519685812,-0.741583385656813,0.116514059569069,-6.36475450601915,1.95602333207528e-10,1.43582929293212e-08
"MYRF",1040.91740001311,1.72084099279643,0.270968300029712,6.35070963137659,2.1432392445206e-10,1.56603935440223e-08
"SOWAHC",1822.76860802593,-0.704211370632104,0.111519317988407,-6.31470298899523,2.7068082158102e-10,1.96880128171875e-08
"ZNF367",1938.8734357496,-0.594880860444364,0.0943017272523198,-6.3082710972267,2.82169657574192e-10,2.04303657977241e-08
"SLC30A2",53.0205832013847,2.17617929711874,0.345396810986251,6.30051936757853,2.96649939626382e-10,2.12853012986876e-08
"ANKRD29",123.83834522402,-1.24323922340826,0.197303005236032,-6.30116719165522,2.95412522755929e-10,2.12853012986876e-08
"MYO15B",653.585449957207,1.2178682296744,0.193390583720088,6.29745361044637,3.02574869200239e-10,2.16130721591507e-08
